Saison,Spieler,Position,Alter,Marktwert,Nationalität,Abgebender Verein,Abgebende Liga,Aufnehmender Verein,Aufnehmende Liga,Minuten,Tore,Vorlagen,Gelbe Karten,Rote Karten,Expected Goals,Expected Assists,Erfolgreiche Dribblings,Erfolgreiche Pässe,Potential,Größe,Gewicht,Starker Fuß,Beidfüßigkeit,Skill-Moves,Internationaler Ruf,Arbeitsrate,Schnelligkeit,Schießen,Passen,Dribbling,Verteidigung,Physis,xGoalDiff
22,Sadio Mané,Left Winger,30,70.0,Senegal,Liverpool,Premier League,Bayern Munich,Bundesliga,2819.0,16.0,2.0,5.0,0.0,17.2,5.2,105.0,130.0,89,174,69,Right,4,4,4,High/Medium,90.0,83.0,80.0,88.0,44.0,77.0,-1.1999999999999993
22,João Cancelo,Right-Back,28,70.0,Portugal,Man City,Premier League,Bayern Munich,Bundesliga,3227.0,1.0,7.0,7.0,0.0,4.0,5.4,125.0,357.0,88,182,74,Right,4,4,3,High/Medium,85.0,73.0,85.0,85.0,81.0,73.0,-3.0
22,Cody Gakpo,Left Winger,23,60.0,Netherlands,PSV Eindhoven,Eredivisie,Liverpool,Premier League,1905.0,12.0,12.0,1.0,0.0,9.7,10.8,85.0,74.0,87,189,76,Right,4,4,2,Medium/Medium,87.0,82.0,77.0,84.0,41.0,74.0,2.3000000000000007
22,Richarlison,Centre-Forward,25,48.0,Brazil,Everton,Premier League,Tottenham,Premier League,2523.0,10.0,5.0,9.0,0.0,9.2,3.6,44.0,42.0,84,181,71,Right,5,4,3,High/Medium,82.0,79.0,72.0,82.0,53.0,79.0,0.8000000000000007
22,Darwin Núñez,Centre-Forward,23,55.0,Uruguay,Benfica,Liga Portugal,Liverpool,Premier League,1976.0,26.0,4.0,6.0,0.0,18.4,5.5,85.0,38.0,89,186,80,Right,3,3,1,High/High,89.0,82.0,68.0,77.0,42.0,86.0,7.600000000000001
22,Carlos Soler,Central Midfield,25,50.0,Spain,Valencia,LaLiga,Paris SG,Ligue 1,2474.0,11.0,5.0,4.0,0.0,9.1,4.0,40.0,101.0,88,180,76,Right,4,3,2,Medium/Medium,80.0,77.0,83.0,80.0,71.0,72.0,1.9000000000000004
22,Wesley Fofana,Centre-Back,21,40.0,France,Leicester,Premier League,Chelsea,Premier League,630.0,0.0,0.0,2.0,0.0,0.4,0.0,10.0,28.0,86,190,76,Right,3,2,1,Medium/High,75.0,37.0,55.0,64.0,81.0,76.0,-0.4
22,Casemiro,Defensive Midfield,30,40.0,Brazil,Real Madrid,LaLiga,Man Utd,Premier League,2569.0,1.0,3.0,11.0,0.0,2.5,2.8,23.0,162.0,89,185,84,Right,3,2,3,Medium/High,63.0,73.0,75.0,72.0,87.0,90.0,-1.5
22,Alexander Isak,Centre-Forward,22,30.0,Sweden,Real Sociedad,LaLiga,Newcastle,Premier League,2140.0,6.0,2.0,6.0,0.0,9.8,3.2,58.0,43.0,85,192,77,Right,5,4,2,High/Low,83.0,79.0,68.0,83.0,29.0,68.0,-3.8000000000000007
22,Raheem Sterling,Left Winger,27,70.0,England,Man City,Premier League,Chelsea,Premier League,2128.0,13.0,5.0,1.0,0.0,14.0,5.5,108.0,65.0,86,170,69,Right,3,4,4,High/Medium,90.0,80.0,78.0,86.0,45.0,67.0,-1.0
22,Romelu Lukaku,Centre-Forward,29,70.0,Belgium,Chelsea,Premier League,Inter,Serie A,1589.0,8.0,0.0,1.0,0.0,6.6,3.0,29.0,19.0,86,191,94,Left,4,3,4,Medium/Low,80.0,85.0,75.0,77.0,38.0,82.0,1.4000000000000004
22,Marc Cucurella,Left-Back,24,28.0,Spain,Brighton,Premier League,Chelsea,Premier League,3089.0,1.0,1.0,6.0,0.0,0.7,2.7,104.0,191.0,85,172,66,Left,3,3,1,High/High,76.0,68.0,78.0,80.0,77.0,74.0,0.30000000000000004
22,Raphinha,Left Winger,25,45.0,Brazil,Leeds,Premier League,Barcelona,LaLiga,2915.0,11.0,3.0,7.0,0.0,10.2,7.5,89.0,134.0,86,176,68,Left,4,4,2,High/High,91.0,79.0,77.0,85.0,50.0,73.0,0.8000000000000007
22,Lisandro Martínez,Centre-Back,24,32.0,Argentina,Ajax,Eredivisie,Man Utd,Premier League,1906.0,1.0,3.0,4.0,0.0,2.5,1.9,41.0,209.0,86,178,77,Left,3,3,2,Medium/High,72.0,60.0,76.0,77.0,82.0,83.0,-1.5
22,Fabián Ruiz,Central Midfield,26,55.0,Spain,Napoli,Serie A,Paris SG,Ligue 1,2384.0,7.0,4.0,2.0,0.0,1.6,2.9,58.0,220.0,85,189,70,Left,3,4,2,Medium/Medium,61.0,79.0,80.0,83.0,74.0,72.0,5.4
22,Kalvin Phillips,Defensive Midfield,26,50.0,England,Leeds,Premier League,Man City,Premier League,1596.0,0.0,1.0,4.0,0.0,0.7,0.7,6.0,93.0,85,178,72,Right,3,3,2,Medium/High,66.0,65.0,77.0,76.0,79.0,82.0,-0.7
22,João Félix,Second Striker,23,50.0,Portugal,Atlético Madrid,LaLiga,Chelsea,Premier League,1263.0,8.0,4.0,3.0,1.0,5.7,4.7,42.0,49.0,90,181,72,Right,4,5,2,Medium/Medium,83.0,80.0,81.0,88.0,40.0,67.0,2.3
22,Paul Pogba,Central Midfield,29,48.0,France,Man Utd,Premier League,Juventus,Serie A,1349.0,1.0,9.0,7.0,1.0,2.6,3.5,34.0,117.0,85,191,84,Right,4,5,4,Medium/Low,67.0,80.0,85.0,85.0,62.0,80.0,-1.6
22,Anthony Gordon,Left Winger,21,40.0,England,Everton,Premier League,Newcastle,Premier League,2285.0,4.0,2.0,4.0,0.0,3.5,3.8,74.0,51.0,84,182,74,Right,3,3,1,High/Medium,80.0,69.0,72.0,75.0,37.0,62.0,0.5
22,Franck Kessié,Central Midfield,25,45.0,Cote d'Ivoire,AC Milan,Serie A,Barcelona,LaLiga,2308.0,6.0,0.0,2.0,0.0,4.4,1.7,36.0,130.0,86,183,88,Right,4,3,3,High/High,78.0,76.0,74.0,79.0,82.0,87.0,1.5999999999999996
22,Lucas Paquetá,Attacking Midfield,25,35.0,Brazil,Olympique Lyon,Ligue 1,West Ham,Premier League,2699.0,9.0,6.0,3.0,0.0,9.8,4.5,59.0,168.0,87,180,72,Left,4,5,2,High/High,72.0,78.0,79.0,85.0,69.0,78.0,-0.8000000000000007
22,Vitinha,Central Midfield,22,30.0,Portugal,FC Porto,Liga Portugal,Paris SG,Ligue 1,2251.0,2.0,3.0,3.0,0.0,3.2,4.5,69.0,206.0,89,172,64,Right,3,3,1,High/High,73.0,68.0,79.0,83.0,67.0,55.0,-1.2000000000000002
22,Nuno Mendes,Left-Back,20,40.0,Portugal,Sporting CP,Liga Portugal,Paris SG,Ligue 1,113.0,0.0,0.0,1.0,0.0,0.1,0.2,4.0,5.0,88,176,70,Left,4,3,1,High/Medium,89.0,57.0,73.0,78.0,74.0,73.0,-0.1
22,Gonçalo Guedes,Left Winger,25,40.0,Portugal,Valencia,LaLiga,Wolves,Premier League,2606.0,11.0,6.0,3.0,0.0,6.4,4.0,93.0,120.0,85,179,68,Right,4,4,2,High/Low,86.0,83.0,74.0,83.0,38.0,70.0,4.6
22,Antonio Rüdiger,Centre-Back,29,40.0,Germany,Chelsea,Premier League,Real Madrid,LaLiga,3035.0,3.0,0.0,9.0,0.0,2.3,0.7,54.0,188.0,88,190,85,Right,3,2,2,High/High,82.0,53.0,71.0,67.0,86.0,85.0,0.7000000000000002
22,Sven Botman,Centre-Back,22,30.0,Netherlands,LOSC Lille,Ligue 1,Newcastle,Premier League,2250.0,3.0,1.0,4.0,0.0,1.6,0.2,12.0,79.0,86,193,81,Left,3,2,2,Medium/High,58.0,37.0,60.0,62.0,80.0,84.0,1.4
22,Matheus Nunes,Central Midfield,23,35.0,Portugal,Sporting CP,Liga Portugal,Wolves,Premier League,2555.0,3.0,1.0,4.0,0.0,2.2,2.8,97.0,163.0,75,185,75,Left,3,2,1,Medium/Low,62.0,62.0,64.0,64.0,35.0,55.0,0.7999999999999998
22,Fábio Vieira,Attacking Midfield,22,25.0,Portugal,FC Porto,Liga Portugal,Arsenal,Premier League,1329.0,6.0,11.0,2.0,0.0,3.8,5.2,39.0,100.0,87,176,61,Left,3,3,1,High/Medium,75.0,71.0,77.0,77.0,40.0,52.0,2.2
22,Nayef Aguerd,Centre-Back,26,12.0,Morocco,Stade Rennais,Ligue 1,West Ham,Premier League,2735.0,2.0,2.0,3.0,1.0,2.1,0.3,11.0,101.0,83,188,76,Left,3,2,2,Medium/Medium,73.0,50.0,64.0,65.0,80.0,77.0,-0.10000000000000009
22,Bremer,Centre-Back,25,35.0,Brazil,Torino,Serie A,Juventus,Serie A,2890.0,3.0,1.0,7.0,0.0,4.4,0.4,18.0,64.0,87,188,82,Right,2,2,1,High/Medium,78.0,50.0,56.0,65.0,84.0,79.0,-1.4000000000000004
22,Robert Lewandowski,Centre-Forward,33,45.0,Poland,Bayern Munich,Bundesliga,Barcelona,LaLiga,2946.0,35.0,3.0,2.0,0.0,33.2,4.4,46.0,81.0,91,185,81,Right,4,4,5,High/Medium,75.0,91.0,79.0,86.0,44.0,83.0,1.7999999999999972
22,Amine Gouiri,Centre-Forward,22,42.0,Algeria,OGC Nice,Ligue 1,Stade Rennais,Ligue 1,2754.0,10.0,9.0,3.0,0.0,11.8,5.9,93.0,104.0,86,181,83,Right,3,4,2,High/Medium,78.0,81.0,76.0,80.0,45.0,69.0,-1.8000000000000007
22,Georginio Rutter,Centre-Forward,20,16.0,France,TSG Hoffenheim,Bundesliga,Leeds,Premier League,1611.0,8.0,2.0,2.0,0.0,7.0,4.2,38.0,42.0,85,182,83,Left,5,4,1,Medium/Medium,77.0,74.0,59.0,77.0,24.0,64.0,1.0
22,Benoît Badiashile,Centre-Back,21,40.0,France,Monaco,Ligue 1,Chelsea,Premier League,1838.0,1.0,0.0,4.0,0.0,1.6,0.4,16.0,111.0,85,194,75,Left,3,2,2,Medium/High,61.0,47.0,67.0,60.0,78.0,76.0,-0.6000000000000001
22,Amadou Onana,Defensive Midfield,20,10.0,Belgium,LOSC Lille,Ligue 1,Everton,Premier League,1359.0,1.0,0.0,2.0,1.0,2.6,1.1,24.0,59.0,74,186,75,Right,3,2,1,Low/High,64.0,31.0,54.0,61.0,69.0,76.0,-1.6
22,Amadou Onana,Defensive Midfield,20,10.0,Belgium,LOSC Lille,Ligue 1,Everton,Premier League,1359.0,1.0,0.0,2.0,1.0,2.6,1.1,24.0,59.0,67,177,70,Right,3,2,1,Medium/Medium,76.0,40.0,59.0,61.0,51.0,67.0,-1.6
22,Charles De Ketelaere,Attacking Midfield,21,30.0,Belgium,Club Brugge,JPL,AC Milan,Serie A,2725.0,14.0,6.0,4.0,0.0,12.2,9.3,96.0,164.0,88,192,79,Left,4,4,1,High/High,75.0,76.0,76.0,81.0,57.0,73.0,1.8000000000000007
22,Kalidou Koulibaly,Centre-Back,31,35.0,Senegal,Napoli,Serie A,Chelsea,Premier League,2405.0,3.0,1.0,5.0,1.0,1.3,1.3,21.0,80.0,87,187,89,Right,4,2,3,Medium/High,82.0,33.0,59.0,68.0,88.0,85.0,1.7
22,Oleksandr Zinchenko,Left-Back,25,25.0,Ukraine,Man City,Premier League,Arsenal,Premier League,1047.0,0.0,4.0,0.0,0.0,0.5,2.7,32.0,113.0,82,175,64,Left,3,3,2,High/Medium,68.0,65.0,80.0,80.0,77.0,69.0,-0.5
22,Noni Madueke,Right Winger,20,15.0,England,PSV Eindhoven,Eredivisie,Chelsea,Premier League,823.0,3.0,3.0,0.0,0.0,3.8,2.0,67.0,31.0,86,182,70,Left,4,4,1,Medium/Low,90.0,71.0,68.0,82.0,36.0,62.0,-0.7999999999999998
22,Karim Adeyemi,Left Winger,20,35.0,Germany,RB Salzburg,Bundesliga,Bor. Dortmund,Bundesliga,1941.0,19.0,5.0,4.0,0.0,,,,,87,177,75,Left,3,4,1,High/Medium,93.0,76.0,66.0,78.0,24.0,70.0,
22,Timo Werner,Left Winger,26,35.0,Germany,Chelsea,Premier League,RB Leipzig,Bundesliga,1283.0,4.0,1.0,1.0,0.0,6.8,0.3,46.0,18.0,84,180,76,Right,4,3,3,High/Medium,90.0,80.0,69.0,82.0,35.0,69.0,-2.8
22,Paulo Dybala,Second Striker,28,35.0,Argentina,Juventus,Serie A,AS Roma,Serie A,2061.0,10.0,5.0,3.0,0.0,7.6,4.5,50.0,103.0,86,177,75,Left,3,4,3,High/Low,80.0,85.0,85.0,90.0,40.0,59.0,2.4000000000000004
22,Brenden Aaronson,Attacking Midfield,21,25.0,United States,RB Salzburg,Bundesliga,Leeds,Premier League,1889.0,4.0,4.0,1.0,0.0,,,,,81,176,66,Right,3,3,1,High/High,81.0,66.0,68.0,78.0,53.0,63.0,
22,Gianluca Scamacca,Centre-Forward,23,30.0,Italy,Sassuolo,Serie A,West Ham,Premier League,2146.0,16.0,0.0,7.0,0.0,11.0,1.9,21.0,36.0,86,195,85,Right,3,4,2,Medium/Medium,73.0,80.0,66.0,74.0,36.0,74.0,5.0
22,Leandro Trossard,Left Winger,28,30.0,Belgium,Brighton,Premier League,Arsenal,Premier League,2805.0,8.0,3.0,2.0,0.0,6.7,4.8,97.0,154.0,79,171,67,Right,4,4,1,High/Medium,82.0,78.0,76.0,81.0,30.0,62.0,1.2999999999999998
22,Renan Lodi,Left-Back,24,30.0,Brazil,Atlético Madrid,LaLiga,Nottm Forest,Premier League,1181.0,2.0,2.0,4.0,0.0,0.7,1.8,39.0,32.0,85,173,68,Left,3,4,1,High/Medium,83.0,68.0,76.0,80.0,74.0,75.0,1.3
22,Angeliño,Left-Back,25,30.0,Spain,RB Leipzig,Bundesliga,TSG Hoffenheim,Bundesliga,2298.0,2.0,5.0,3.0,0.0,1.2,5.2,35.0,73.0,85,171,69,Left,3,4,2,High/High,78.0,71.0,82.0,84.0,76.0,70.0,0.8
22,Sébastien Haller,Centre-Forward,28,35.0,Cote d'Ivoire,Ajax,Eredivisie,Bor. Dortmund,Bundesliga,2568.0,21.0,7.0,4.0,0.0,21.7,6.6,21.0,66.0,82,190,82,Right,3,3,3,High/Medium,65.0,80.0,62.0,74.0,52.0,82.0,-0.6999999999999993
22,Yves Bissouma,Defensive Midfield,25,35.0,Mali,Brighton,Premier League,Tottenham,Premier League,2111.0,1.0,2.0,10.0,0.0,0.9,0.8,40.0,92.0,86,182,80,Right,3,4,1,High/Medium,72.0,68.0,75.0,79.0,80.0,77.0,0.09999999999999998
22,Ryan Gravenberch,Defensive Midfield,20,35.0,Netherlands,Ajax,Eredivisie,Bayern Munich,Bundesliga,2205.0,2.0,5.0,4.0,0.0,4.2,3.9,92.0,204.0,89,190,77,Right,4,4,1,Medium/Medium,77.0,76.0,78.0,83.0,68.0,72.0,-2.2
22,Arnaut Danjuma,Left Winger,25,35.0,Netherlands,Villarreal,LaLiga,Tottenham,Premier League,1472.0,10.0,3.0,1.0,0.0,11.9,2.2,71.0,27.0,83,178,74,Right,4,4,1,High/Medium,88.0,81.0,75.0,82.0,42.0,68.0,-1.9000000000000004
22,Niklas Süle,Centre-Back,26,35.0,Germany,Bayern Munich,Bundesliga,Bor. Dortmund,Bundesliga,1837.0,1.0,2.0,2.0,0.0,1.3,1.2,31.0,140.0,87,195,99,Right,3,3,3,Medium/Medium,71.0,48.0,66.0,59.0,85.0,83.0,-0.30000000000000004
22,Nico Schlotterbeck,Centre-Back,22,33.0,Germany,SC Freiburg,Bundesliga,Bor. Dortmund,Bundesliga,2785.0,4.0,1.0,5.0,0.0,3.6,1.5,35.0,173.0,88,191,86,Left,3,3,1,High/High,76.0,56.0,66.0,72.0,84.0,78.0,0.3999999999999999
22,Vitinha,Centre-Forward,22,15.0,Portugal,SC Braga,Liga Portugal,Marseille,Ligue 1,1473.0,7.0,2.0,2.0,1.0,5.6,1.9,46.0,25.0,89,172,64,Right,3,3,1,High/High,73.0,68.0,79.0,83.0,67.0,55.0,1.4000000000000004
22,Malo Gusto,Right-Back,19,15.0,France,Olympique Lyon,Ligue 1,Chelsea,Premier League,1884.0,0.0,4.0,3.0,0.0,0.6,4.2,70.0,87.0,85,179,74,Right,3,3,1,High/High,86.0,49.0,68.0,70.0,67.0,71.0,-0.6
22,Manuel Akanji,Centre-Back,27,30.0,Switzerland,Bor. Dortmund,Bundesliga,Man City,Premier League,2261.0,1.0,0.0,3.0,0.0,1.9,0.1,18.0,115.0,82,187,91,Right,4,2,2,Medium/Medium,77.0,48.0,70.0,74.0,83.0,78.0,-0.8999999999999999
22,Tanguy Ndombélé,Central Midfield,25,30.0,France,Tottenham,Premier League,Napoli,Serie A,484.0,1.0,1.0,1.0,0.0,0.4,0.4,14.0,21.0,82,181,76,Right,3,4,1,Low/Low,66.0,71.0,79.0,86.0,68.0,68.0,0.6
22,Morgan Gibbs-White,Attacking Midfield,22,11.0,England,Wolves,Premier League,Nottm Forest,Premier League,9.0,0.0,0.0,1.0,0.0,0.1,0.0,0.0,2.0,83,178,70,Right,2,4,1,Medium/Medium,76.0,70.0,73.0,76.0,57.0,66.0,-0.1
22,Leander Dendoncker,Defensive Midfield,27,28.0,Belgium,Wolves,Premier League,Aston Villa,Premier League,1950.0,2.0,2.0,4.0,0.0,2.2,1.1,9.0,64.0,77,189,88,Right,4,2,2,High/High,61.0,69.0,76.0,71.0,77.0,81.0,-0.20000000000000018
22,Giacomo Raspadori,Second Striker,22,28.0,Italy,Sassuolo,Serie A,Napoli,Serie A,2740.0,10.0,4.0,9.0,1.0,7.2,3.7,49.0,86.0,86,172,69,Right,5,4,2,High/Low,81.0,78.0,68.0,81.0,27.0,58.0,2.8
22,Xaver Schlager,Central Midfield,24,27.0,Austria,VfL Wolfsburg,Bundesliga,RB Leipzig,Bundesliga,1040.0,0.0,1.0,2.0,0.0,0.3,0.6,21.0,55.0,84,174,78,Left,3,3,2,High/High,67.0,70.0,73.0,77.0,73.0,81.0,-0.3
22,David Raum,Left-Back,24,20.0,Germany,TSG Hoffenheim,Bundesliga,RB Leipzig,Bundesliga,2757.0,3.0,11.0,5.0,0.0,1.7,11.4,95.0,130.0,85,180,75,Left,2,3,1,High/Medium,87.0,59.0,77.0,78.0,71.0,77.0,1.3
22,Sasa Kalajdzic,Centre-Forward,25,25.0,Austria,VfB Stuttgart,Bundesliga,Wolves,Premier League,1221.0,6.0,1.0,2.0,0.0,6.6,2.5,14.0,26.0,82,200,93,Right,3,3,2,Medium/Medium,63.0,75.0,68.0,73.0,46.0,70.0,-0.5999999999999996
22,Pedro Porro,Right-Back,23,25.0,Spain,Sporting CP,Liga Portugal,Tottenham,Premier League,1640.0,4.0,3.0,6.0,0.0,3.0,4.9,81.0,72.0,87,173,69,Right,3,3,1,High/Medium,82.0,71.0,75.0,80.0,75.0,78.0,1.0
22,Tetê,Right Winger,22,25.0,Brazil,Olympique Lyon,Ligue 1,Leicester,Premier League,583.0,2.0,5.0,1.0,0.0,2.3,2.3,28.0,37.0,86,175,72,Left,3,4,1,High/Medium,82.0,72.0,72.0,79.0,41.0,56.0,-0.2999999999999998
22,Callum Hudson-Odoi,Left Winger,21,25.0,England,Chelsea,Premier League,B. Leverkusen,Bundesliga,962.0,1.0,2.0,1.0,0.0,2.5,2.1,67.0,41.0,84,182,76,Right,3,4,2,High/Medium,81.0,68.0,74.0,82.0,48.0,59.0,-1.5
22,Robin Gosens,Left-Back,27,28.0,Germany,Atalanta BC,Serie A,Inter,Serie A,460.0,1.0,0.0,2.0,0.0,1.7,0.4,8.0,28.0,82,183,76,Left,3,3,3,High/Medium,82.0,75.0,74.0,79.0,77.0,80.0,-0.7
22,Renato Sanches,Central Midfield,24,28.0,Portugal,LOSC Lille,Ligue 1,Paris SG,Ligue 1,1651.0,2.0,5.0,8.0,1.0,0.9,3.3,59.0,171.0,85,176,70,Right,4,4,3,High/High,83.0,74.0,77.0,84.0,72.0,84.0,1.1
22,Hugo Ekitiké,Centre-Forward,20,28.0,France,Stade Reims,Ligue 1,Paris SG,Ligue 1,1273.0,10.0,3.0,1.0,1.0,6.5,1.5,35.0,18.0,85,189,70,Right,3,3,1,High/Medium,74.0,75.0,60.0,76.0,25.0,69.0,3.5
22,Mohamed Camara,Defensive Midfield,22,27.0,Mali,RB Salzburg,Bundesliga,Monaco,Ligue 1,1767.0,1.0,3.0,9.0,0.0,,,,,85,169,65,Right,3,3,1,Medium/High,82.0,58.0,68.0,77.0,72.0,77.0,
22,Denis Zakaria,Defensive Midfield,25,27.0,Switzerland,Juventus,Serie A,Chelsea,Premier League,597.0,1.0,1.0,1.0,0.0,1.5,0.1,8.0,14.0,86,191,81,Right,3,3,2,High/High,82.0,64.0,73.0,77.0,80.0,85.0,-0.5
22,Kamaldeen Sulemana,Left Winger,20,18.0,Ghana,Stade Rennais,Ligue 1,Southampton,Premier League,1015.0,4.0,2.0,3.0,0.0,2.3,1.9,56.0,42.0,85,175,70,Right,4,4,1,High/Medium,93.0,69.0,66.0,80.0,28.0,62.0,1.7000000000000002
22,João Palhinha,Defensive Midfield,26,25.0,Portugal,Sporting CP,Liga Portugal,Fulham,Premier League,1869.0,3.0,0.0,6.0,1.0,2.8,0.8,10.0,89.0,83,190,85,Right,4,2,1,Medium/High,63.0,65.0,70.0,72.0,82.0,89.0,0.20000000000000018
22,Sergio Reguilón,Left-Back,25,25.0,Spain,Tottenham,Premier League,Atlético Madrid,LaLiga,1916.0,2.0,3.0,4.0,0.0,3.0,3.3,63.0,50.0,83,178,68,Left,3,3,1,High/Medium,83.0,57.0,74.0,78.0,77.0,69.0,-1.0
22,Conor Coady,Centre-Back,29,25.0,England,Wolves,Premier League,Everton,Premier League,3361.0,4.0,0.0,4.0,0.0,2.8,0.1,6.0,35.0,79,186,80,Right,3,2,1,Low/High,47.0,57.0,75.0,66.0,79.0,73.0,1.2000000000000002
22,Nicolas Pépé,Right Winger,27,25.0,Cote d'Ivoire,Arsenal,Premier League,OGC Nice,Ligue 1,696.0,1.0,2.0,0.0,0.0,2.6,1.7,20.0,17.0,79,183,73,Left,2,4,2,High/Medium,88.0,77.0,74.0,82.0,36.0,62.0,-1.6
22,Nathan Collins,Centre-Back,21,10.0,Ireland,Burnley,Championship,Wolves,Premier League,1670.0,2.0,0.0,2.0,1.0,1.5,1.5,7.0,44.0,82,193,81,Right,3,2,1,Medium/High,71.0,30.0,54.0,61.0,76.0,76.0,0.5
22,Sofiane Diop,Left Winger,22,20.0,Morocco,Monaco,Ligue 1,OGC Nice,Ligue 1,1948.0,6.0,4.0,6.0,0.0,5.6,3.6,75.0,130.0,86,175,65,Right,3,4,1,High/High,71.0,72.0,75.0,83.0,54.0,54.0,0.40000000000000036
22,Thilo Kehrer,Centre-Back,25,22.0,Germany,Paris SG,Ligue 1,West Ham,Premier League,1513.0,2.0,0.0,0.0,0.0,1.0,0.0,13.0,67.0,79,186,76,Right,5,2,3,Medium/Medium,75.0,44.0,65.0,66.0,76.0,78.0,1.0
22,James Tarkowski,Centre-Back,29,22.0,England,Burnley,Championship,Everton,Premier League,3106.0,1.0,2.0,11.0,0.0,2.5,0.5,3.0,97.0,79,188,81,Right,4,2,1,Low/High,55.0,45.0,65.0,62.0,81.0,80.0,-1.5
22,Jan Bednarek,Centre-Back,26,22.0,Poland,Southampton,Premier League,Aston Villa,Premier League,2629.0,4.0,0.0,10.0,0.0,2.2,0.4,0.0,61.0,80,189,77,Right,2,2,1,Medium/High,48.0,22.0,53.0,55.0,77.0,78.0,1.7999999999999998
22,Giovani Lo Celso,Central Midfield,26,22.0,Argentina,Tottenham,Premier League,Villarreal,LaLiga,238.0,0.0,0.0,0.0,0.0,0.6,0.7,10.0,8.0,83,177,68,Left,3,4,1,High/Medium,71.0,75.0,83.0,84.0,68.0,72.0,-0.6
22,Maxwel Cornet,Left Winger,25,15.0,Cote d'Ivoire,Burnley,Championship,West Ham,Premier League,1766.0,9.0,1.0,2.0,0.0,6.7,1.7,28.0,30.0,81,179,69,Left,4,3,2,High/Medium,87.0,76.0,71.0,77.0,67.0,77.0,2.3
22,Filip Kostić,Left-Back,29,24.0,Serbia,E. Frankfurt,Bundesliga,Juventus,Serie A,2522.0,4.0,9.0,2.0,0.0,2.4,9.2,130.0,101.0,85,184,84,Left,2,3,3,High/High,84.0,78.0,82.0,82.0,68.0,80.0,1.6
22,Jérémie Boga,Left Winger,25,19.0,Cote d'Ivoire,Sassuolo,Serie A,Atalanta BC,Serie A,670.0,0.0,2.0,0.0,0.0,1.0,0.8,46.0,17.0,80,172,68,Right,3,4,1,High/Medium,85.0,73.0,72.0,81.0,37.0,63.0,-1.0
22,Julian Weigl,Defensive Midfield,26,22.0,Germany,Benfica,Liga Portugal,Bor. M'gladbach,Bundesliga,2413.0,2.0,3.0,9.0,0.0,1.5,1.7,16.0,177.0,80,187,80,Right,3,3,2,Low/Medium,59.0,64.0,75.0,77.0,79.0,75.0,0.5
22,Hamed Junior Traoré,Attacking Midfield,22,22.0,Cote d'Ivoire,Sassuolo,Serie A,Bournemouth,Premier League,1775.0,7.0,2.0,3.0,0.0,5.7,3.5,90.0,110.0,87,177,77,Right,3,3,1,High/Low,82.0,70.0,72.0,81.0,59.0,62.0,1.2999999999999998
22,Weston McKennie,Central Midfield,24,21.0,United States,Juventus,Serie A,Leeds,Premier League,1369.0,3.0,0.0,1.0,0.0,2.1,1.2,30.0,51.0,85,183,84,Right,3,3,2,High/High,82.0,74.0,76.0,80.0,78.0,83.0,0.8999999999999999
22,Taiwo Awoniyi,Centre-Forward,24,20.0,Nigeria,Union Berlin,Bundesliga,Nottm Forest,Premier League,2174.0,15.0,1.0,1.0,0.0,13.6,2.4,36.0,51.0,80,183,85,Right,2,3,1,High/Medium,83.0,76.0,59.0,70.0,32.0,80.0,1.4000000000000004
22,Nahuel Molina,Right-Back,24,20.0,Argentina,Udinese Calcio,Serie A,Atlético Madrid,LaLiga,2638.0,7.0,2.0,7.0,1.0,3.8,3.7,61.0,100.0,84,175,70,Right,3,2,1,High/High,82.0,67.0,71.0,76.0,71.0,69.0,3.2
22,Philippe Coutinho,Attacking Midfield,30,20.0,Brazil,Barcelona,LaLiga,Aston Villa,Premier League,503.0,2.0,0.0,1.0,0.0,3.1,0.3,22.0,35.0,82,172,68,Right,4,5,4,High/Medium,62.0,79.0,80.0,88.0,52.0,59.0,-1.1
22,Neco Williams,Right-Back,21,8.0,Wales,Liverpool,Premier League,Nottm Forest,Premier League,8.0,0.0,1.0,0.0,0.0,0.0,0.7,1.0,0.0,82,183,72,Right,3,2,1,High/High,73.0,45.0,64.0,71.0,67.0,60.0,0.0
22,Pervis Estupiñán,Left-Back,24,20.0,Ecuador,Villarreal,LaLiga,Brighton,Premier League,1575.0,0.0,1.0,3.0,0.0,0.8,2.5,50.0,70.0,83,175,78,Left,3,3,1,High/Medium,81.0,46.0,69.0,72.0,75.0,76.0,-0.8
22,Adam Hlozek,Second Striker,19,20.0,Czech Republic,Sparta Prague,Fortuna Liga,B. Leverkusen,Bundesliga,2777.0,9.0,13.0,2.0,0.0,,,,,87,188,83,Right,4,3,1,High/Medium,78.0,75.0,72.0,77.0,31.0,79.0,
22,Remo Freuler,Central Midfield,30,20.0,Switzerland,Atalanta BC,Serie A,Nottm Forest,Premier League,2369.0,1.0,3.0,10.0,0.0,1.4,1.3,52.0,208.0,80,181,80,Right,3,4,2,Medium/Medium,68.0,71.0,75.0,78.0,75.0,74.0,-0.3999999999999999
22,Pablo Sarabia,Right Winger,30,20.0,Spain,Paris SG,Ligue 1,Wolves,Premier League,22.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,81,174,70,Left,4,4,2,High/Medium,73.0,76.0,82.0,82.0,57.0,59.0,0.0
